Time UTC,Time Year,Time Month,Time Week,Time Day of Year,Time Day of Month,Time Day of Week,Time Hour,Time Minute,SMP,Generation Total MW,Generation Renewable MW,Generation SNSP,CO2 Rate kg/hr,CO2 Intensity kg/MW,Generator Synchronised Total Capacity MW,Generator Flex. Upward MW,Generator Flex. Downward MW,Generator Largest Source MW,Source Hydro MW,Source Gas MW,Source Coal MW,Source Oil MW,Source Peat MW,Source Dist MW,Source Waste MW,Source Pumped Hydro MW,Wind Total MW,Wind Estimate Error MW,Wind Estimate Error %
1199358000,2008,1,1,3,3,4,11,0,96.63,5145.18,1044.12,0.194889197,2283338.186,443.7819835,5219,1989.38,1265.92,405.2,186.38,2301.32,1143.7,71.92,336.4,18.88,0,83.84,857.74,-35.24,-7.302718833
1199359800,2008,1,1,3,3,4,11,30,88.62,5210.602,1057.22,0.194714545,2312389.639,443.7855049,5219,2041.422,1251.878,405.28,187.7,2362.2,1155.58,71.9,336.26,21.3,0,61.082,869.52,-41.52,-8.613035722
1199361600,2008,1,1,3,3,4,12,0,75.28,5271.7,1045.84,0.190253618,2342318.031,444.3192957,5219,2114.22,1179.08,405.04,187.88,2412.56,1168.1,71.9,336.14,32.34,0,59.82,857.96,-18.4,-3.942068729
1199363400,2008,1,1,3,3,4,12,30,75.28,5319.122,1019.54,0.183503969,2363481.657,444.3368017,5219,2188.122,1105.178,405.36,188.46,2455.02,1173.24,71.9,336.24,40.64,0,77.542,831.08,-1.06,-0.236443532
1199365200,2008,1,1,3,3,4,13,0,74.13,5281.42,1012.74,0.183844496,2330366.025,441.2385352,5219,2157.5,1097.8,404.96,186.78,2455.32,1175.6,71.82,336.44,39.5,0,45,825.96,10.33,2.387749205
1199367000,2008,1,1,3,3,4,13,30,61.51,5195.682,994.26,0.1833715,2299133.76,442.5085601,5219,2090.822,1164.478,407.44,186.58,2461.4,1152.5,71.86,333.98,19.02,0,17.602,807.68,39.34,9.586003558
1199368800,2008,1,1,3,3,4,14,0,61.51,5205.122,964.68,0.177244645,2330338.093,447.7009555,5219,2125.802,1167.498,408.92,187.1,2458.68,1170.1,87.8,334.84,33.48,0,10.542,777.58,62.78,16.07065148
1199370600,2008,1,1,3,3,4,14,30,63.94,5203.382,905.54,0.16302474,2370091.694,455.4906201,5382,2122.222,1171.078,406.6,187.14,2521.92,1196.4,78.76,333.72,27.26,0,9.902,718.4,111.02,31.02937477
1199372400,2008,1,1,3,3,4,15,0,83.79,5223.42,843.48,0.135171975,2398396.59,459.1621178,5526,2245.06,1048.24,406.5,187.42,2614.38,1200.6,119.56,335.66,36.5,0,23.24,656.06,165.25,51.41488154
1199374200,2008,1,1,3,3,4,15,30,83.79,5261.8,807.48,0.12763693,2469519.48,469.3297883,5784,2238.3,1196,405.78,185.08,2606.34,1200.7,216.24,336.5,39.82,0,5.52,622.4,180.96,61.05263158
1199376000,2008,1,1,3,3,4,16,0,83.79,5380.228,813.16,0.121173303,2530915.456,470.4104466,5784,2361.708,1243.592,406.6,188.14,2605.28,1200.3,278.46,336.34,24.64,0,95.128,625.02,160.95,55.85147914
1199377800,2008,1,1,3,3,4,16,30,90.49,5783.66,795.54,0.119733871,2717950.854,469.9361397,5818,2673.72,982.58,406.78,208.04,2779.98,1203.08,398.52,335.9,47.26,0,118.38,587.5,170.13,66.70064493
1199379600,2008,1,1,3,3,4,17,0,110.6,6091.74,803.36,0.108527284,2868219.895,470.8375432,5922,2978.72,779.08,406.88,217.32,2954.74,1228.52,507.32,335.64,46.38,0,140.7,586.04,141.33,59.1079233
1199381400,2008,1,1,3,3,4,17,30,462.92,6189.82,786.18,0.105137145,2929598.295,473.2929706,5870,3083.8,674,406.5,217.4,2999.58,1248.08,557.42,335.74,44.58,0,136.24,568.78,134.26,61.38722509
1199383200,2008,1,1,3,3,4,18,0,462.92,6115.62,777.78,0.111792427,2870095.676,469.3057575,5818,2964.88,745.92,406.34,216.22,2973.66,1250.76,495.82,335.36,26.12,0,134,561.56,113.46,56.37763975
1199385000,2008,1,1,3,3,4,18,30,99.13,6017.7,780.88,0.114312777,2819940.57,468.6077023,5818,2859.1,746.2,406.88,218.26,2994.56,1214.14,394.08,335.52,21.56,0,151.68,562.62,94.47,49.14297604
1199386800,2008,1,1,3,3,4,19,0,99.13,6027.62,762.24,0.120578271,2811446.435,466.4272855,5818,2841.94,814.36,407.48,218.7,2993.02,1205.48,334.08,335.52,38.74,0,175.28,543.54,91.09,53.31109355
1199388600,2008,1,1,3,3,4,19,30,110.6,5936.68,729.56,0.120420841,2812897.763,473.8166387,5818,2793.18,917.62,406.34,206.12,2998.4,1205.1,321,335.52,41.44,0,114.2,523.44,87.42,58.23729265
1199390400,2008,1,1,3,3,4,20,0,97.67,5726.326,701,0.121722026,2733239.695,477.311228,5788,2619.986,1000.814,406.6,188.38,2980.02,1195.68,247.18,335.46,24.3,0,58.286,512.62,70.5,53.99402619
1199392200,2008,1,1,3,3,4,20,30,102.14,5666.54,682.38,0.118950894,2685537.373,473.9289537,5644,2650.3,916,406.78,187.74,2950.46,1191.1,190.76,335.66,58.64,0,78.14,494.64,76.07,66.03585225
1199394000,2008,1,1,3,3,4,21,0,83.79,5523.384,663.64,0.121193819,2628251.235,475.8407591,5644,2520.464,1045.836,406.78,184.58,2902.1,1200.16,182.68,335.56,32.26,0,16.644,479.06,72.76,74.26005307
1199395800,2008,1,1,3,3,4,21,30,83.79,5339.04,648.24,0.122823579,2550863.672,477.7757186,5644,2387.22,1179.08,406.06,179.74,2829.44,1205.38,107.96,335.24,17.54,0,7.98,468.5,74.09,83.42998705
1199397600,2008,1,1,3,3,4,22,0,63.94,5116.296,656.292,0.121301035,2449487.598,478.7619008,5644,2280.944,1234.356,414.92,180.76,2657.92,1204.8,75.36,335.32,19.08,0,22.444,475.532,61.538,76.25432151
1199399400,2008,1,1,3,3,4,22,30,63.94,4938.94,645.778,0.1233459,2393693.905,484.6574174,5481,2145.282,1370.018,409.9,181.58,2502.36,1207.7,71.96,335.58,19.56,0,11.002,464.198,62.202,83.27019103
1199401200,2008,1,1,3,3,4,23,0,66.01,4943.006,631.166,0.128453415,2401367.854,485.811236,5477,2169.06,1308.24,409.3,177.08,2487.9,1207.58,71.92,335.38,18.62,0,9.58,454.086,60.304,93.78829824
1199403000,2008,1,1,3,3,4,23,30,63.94,4742.934,624.354,0.131845394,2332271.208,491.735961,5303,1967.54,1432.76,409.68,178.16,2310.88,1210.46,72.06,335.5,10.04,0,-36.58,446.194,66.596,112.622607
1199404800,2008,1,1,3,3,4,0,0,63.94,4539.03,622.39,0.120865031,2220581.538,489.219401,5116,1831.68,1372.62,409.46,176.58,2194.86,1211.14,72.04,335.8,0,0,-104.4,445.81,59.51,107.3703203
1199406600,2008,1,1,3,3,4,0,30,63.94,4425.56,615.4,0.116170609,2176123.119,491.7170074,4970,1682.27,1167.88,409.42,176.28,2130.18,1209.46,60.04,335.48,0,0,-213.3,439.12,61.49,123.5110977
1199408400,2008,1,1,3,3,4,1,0,58.09,4269.308,565.068,0.108679908,2133724.976,499.7823948,4970,1564.83,917.32,403.84,176.08,2048.62,1208.8,35.8,336.02,0,0,-225.3,388.988,54.552,125.1651982
1199410200,2008,1,1,3,3,4,1,30,58.05,4111.762,446.862,0.083803975,2121925.25,516.0622746,4970,1527.03,1101.12,404.08,177.34,2010.9,1206.8,35.8,336.34,0,0,-221.58,269.522,55.558,138.4071149
1199412000,2008,1,1,3,3,4,2,0,58.09,3988.86,407.56,0.076733703,2091932.752,524.443764,4970,1443.19,1184.96,403.92,176.48,1936.16,1198.02,35.88,336.24,0,0,-222.86,231.08,48.67,135.4389871
1199413800,2008,1,1,3,3,4,2,30,58,3866.04,399.38,0.077324601,1998065.538,516.8248488,4970,1328.43,1165.72,403.68,175.5,1923.58,1095.8,35.86,336.36,0,0,-222.42,223.88,46.2,119.1950464
1199415600,2008,1,1,3,3,4,3,0,58,3783.992,404.112,0.080072051,1918667.465,507.0484994,4970,1241.85,1532.3,403.84,176.2,1935.52,997,35.9,336.38,0,0,-220.88,227.912,39.438,100.3741315
1199417400,2008,1,1,3,3,4,3,30,54.2,3736.95,410.39,0.082294384,1866893.374,499.5767601,4970,1189.85,1584.3,403.92,177.86,1948.36,930.86,35.92,336.42,0,0,-219.22,232.53,37.66,87.8674755
1199419200,2008,1,1,3,3,4,4,0,54.2,3698.558,415.398,0.085605796,1852692.134,500.9228282,4970,1145.85,1628.3,402.56,173.84,1908.8,926.96,35.96,336.38,0,0,-220.1,241.558,40.142,74.90716378
1199421000,2008,1,1,3,3,4,4,30,54.2,3658.86,434.16,0.091432851,1822994.046,498.2409946,4970,1115.01,1525.14,402.96,174.68,1874.74,902.68,35.92,336.3,0,0,-218.68,259.48,30.59,45.82428283
1199422800,2008,1,1,3,3,4,5,0,54.2,3658,444.22,0.094002187,1800189.597,492.1240014,4970,1093.77,1680.38,403.44,175.36,1898.88,867.76,35.9,336.24,0,0,-217.58,268.86,39,48.55577689
1199424600,2008,1,1,3,3,4,5,30,54.2,3672.722,448.122,0.094431868,1799909.128,490.0749712,4970,1095.19,1678.96,402.96,176.38,1914.82,862.44,35.98,336.28,0,0,-216.4,271.742,46.178,53.31655332
1199426400,2008,1,1,4,4,5,6,0,54.5,3806.76,491.68,0.102381027,1855803.635,487.502137,4970,1172.03,1602.12,402.96,176.94,1950.08,917.58,35.86,336.56,0,0,-214.56,314.74,-41.92,-62.73570787
1199428200,2008,1,1,4,4,5,6,30,54.78,3986.504,541.964,0.110017198,1903317.468,477.4402505,5071,1280.85,1639.3,404.4,178.44,2068.18,928.78,35.86,336.66,0,0,-212.12,363.524,-62.034,-68.72278906
1199430000,2008,1,1,4,4,5,7,0,59.72,4220.184,594.384,0.131227454,1988480.74,471.1834224,5071,1489.47,1652.68,403.92,176.78,2153.24,964.08,35.76,336.52,0,0,-115.36,417.604,-31.764,-33.11440545
1199431800,2008,1,1,4,4,5,7,30,59.72,4374.34,704.84,0.154418724,2038694.904,466.0577148,5382,1615.75,1392.4,402.8,173.62,2124.36,1010.26,35.7,336.22,11.14,0,7.56,531.22,-19.6,-17.41293532
1199433600,2008,1,1,4,4,5,8,0,57.35,4571.56,780.8,0.162977189,2089659.98,457.099979,5382,1722.17,1534.98,405.5,180.42,2191.16,1039.22,35.62,336.06,26.18,0,17.84,600.38,-48.94,-30.45236762
1199435400,2008,1,1,4,4,5,8,30,57.35,4742.76,804.68,0.16172018,2148216.485,452.946488,5382,1878.73,1378.42,405.78,182.68,2312.04,1063.82,35.82,335.9,28.92,0,16.58,622,-41.48,-22.25321888
1199437200,2008,1,1,4,4,5,9,0,62.69,4974.2,854.54,0.164295766,2222714.41,446.8486208,5382,2050.01,1207.14,405.68,182.22,2461.9,1087.46,39.4,336.04,37.62,0,12.32,672.32,-54.12,-23.48143006
1199439000,2008,1,1,4,4,5,9,30,62.69,5144.6,908.74,0.17398826,2254707.118,438.2667492,5382,2135.51,1121.64,405.72,182.72,2526.12,1063.04,70.8,336.38,40.64,0,29.8,726.02,-40,-13.75421223
1199440800,2008,1,1,4,4,5,10,0,76.56,5266.676,956.34,0.181913602,2284246.766,433.7169717,5382,2202.006,1055.144,405.94,184.06,2538.72,1076.28,75.22,335.98,41.92,0,56.416,772.28,-4.39,-1.239605246
1199442600,2008,1,1,4,4,5,10,30,89.56,5370.8,987.6,0.178200641,2309710.045,430.0495354,5382,2310.07,947.08,405.56,183.52,2575.94,1094.52,75.24,335.84,60.98,0,87.68,804.08,-1.65,-0.426009837
1199444400,2008,1,1,4,4,5,11,0,89.56,5455.8,1037.84,0.183074893,2373386.924,435.0208813,5477,2308.87,998.28,405.62,184.02,2678.7,1108.12,75.22,336.28,57.44,0,17.2,853.82,10.12,2.285869172
1199446200,2008,1,1,4,4,5,11,30,95.99,5538.706,1032.42,0.179211534,2401618.233,433.6063754,5477,2398.176,908.974,403.26,184.82,2695.38,1119.58,99.36,336.24,53.54,0,57.186,847.6,-25.43,-6.03916074
1199448000,2008,1,1,4,4,5,12,0,96.8,5623.44,1016.22,0.173751298,2397707.602,426.377378,5477,2501.13,806.02,402.7,184.14,2725.6,1062.24,144.18,336.28,52.76,0,141.16,832.08,-40,-10.02757583
1199449800,2008,1,1,4,4,5,12,30,96.8,5675.516,1039.9,0.176540776,2422321.293,426.8019495,5477,2532.546,774.604,400.66,182.94,2704.48,1063.9,177.6,336.1,69.88,0,138.656,856.96,-22.02,-5.058464083
1199451600,2008,1,1,4,4,5,13,0,96.8,5649.6,1026.86,0.174692014,2442286.15,432.2936403,5477,2521.65,785.5,397.64,184.98,2686.74,1088.98,192.78,336.36,66.52,0,106.3,841.88,35.64,7.876591231
1199453400,2008,1,1,4,4,5,13,30,96.8,5556.012,1003.24,0.173512944,2436600.348,438.5520312,5586,2444.952,967.188,395.78,184.2,2566.62,1091.6,234.38,336.26,83.74,0,95.172,819.04,44,10.09359516
1199455200,2008,1,1,4,4,5,14,0,96.8,5516.26,1006.84,0.17531806,2476846.639,449.0083207,5586,2378.88,1033.26,395.3,184.8,2508.88,1099.06,262.56,335.9,141.92,0,16.04,822.04,14.85,3.495721566
1199457000,2008,1,1,4,4,5,14,30,92.3,5446.06,969.26,0.169304047,2499351.198,458.9283258,5644,2328.98,1133.16,391.82,182.9,2422.28,1137.02,277.68,335.88,146.12,0,22.14,786.36,61.97,14.91868989
1199458800,2008,1,1,4,4,5,15,0,96.8,5361.88,909.32,0.14816072,2480925.926,462.6970253,5644,2394.64,1017.5,394.08,183.96,2436.16,1180.82,255.86,336,136.82,0,37.84,725.36,151.77,38.13460306
1199460600,2008,1,1,4,4,5,15,30,96.8,5314.24,893.36,0.146737821,2490976.551,468.7361788,5730,2333.94,1078.2,391.84,182.62,2485.68,1193.4,251.74,336.34,77.42,0,7.24,710.74,164.21,41.95827425
1199462400,2008,1,1,4,4,5,16,0,92.3,5352.1,869.98,0.15558379,2528888.738,472.5040149,5730,2272.64,1229.5,392.96,184.48,2464.22,1194.06,265.38,335.82,38.14,0,37.3,685.5,175.55,45.56485627
1199464200,2008,1,1,4,4,5,16,30,129.11,5671.156,875.976,0.145215543,2638421.521,465.2352221,5764,2534.02,1022.62,392.8,196.636,2669.44,1186.76,328.98,335.42,58.46,0,71.92,679.34,192.45,51.40704927
1199466000,2008,1,1,4,4,5,17,0,197.6,5960.72,907.86,0.140855467,2757570.493,462.6237255,5760,2783.7,827.44,392.72,212.4,2849.1,1184.48,399.52,335.62,69.1,0,70.9,695.46,172.83,45.37709222
1199467800,2008,1,1,4,4,5,17,30,200.5,6057.34,940.7,0.150148415,2775685.268,458.235012,5760,2802.18,808.96,392.56,211.06,2862.76,1182.72,404.9,335.38,56.08,0,94.94,729.64,138.43,34.80108101
1199469600,2008,1,1,4,4,5,18,0,115.45,5953.14,986.92,0.15361977,2683334.714,450.7427533,5764,2676.6,934.54,393.52,216.54,2824.32,1168.16,351.38,335.04,41.48,0,101.7,770.38,99.7,23.96461794
1199471400,2008,1,1,4,4,5,18,30,96.8,5833.78,1022.12,0.162529269,2591811.07,444.2764503,5764,2544.2,976.94,394.16,218.16,2725.56,1170.38,277.44,335.2,56.06,0,102.82,803.96,68.68,15.82123935
1199473200,2008,1,1,4,4,5,19,0,96.8,5830.76,1001.22,0.162472817,2565420.926,439.9805386,5511,2543.81,1082.34,395.34,217.48,2724.1,1169.78,251.96,335.5,69.22,0,115.38,783.74,93.86,22.10082649
1199475000,2008,1,1,4,4,5,19,30,95.59,5720.3,991.78,0.165854938,2538079.835,443.6969801,5511,2442.13,1184.02,397.1,207.38,2663.86,1165.54,244.8,336.1,59.76,0,94.12,784.4,97.79,22.98048339
1199476800,2008,1,1,4,4,5,20,0,89.56,5513.68,998.8,0.176822014,2455190.013,445.2906249,5481,2244.45,1327.2,391.82,188.18,2596.18,1167.7,183.36,335.6,18.96,0,48.76,810.62,69.33,15.65629763
1199478600,2008,1,1,4,4,5,20,30,64.39,5357.06,1012.88,0.184224183,2355696.296,439.7367765,5481,2132.27,1384.88,394.14,190.32,2520.78,1168.42,74.64,336.44,21.5,0,58.06,822.56,61.44,13.6424194
1199480400,2008,1,1,4,4,5,21,0,89.55,5216.7,995.86,0.189134894,2302301.853,441.3329985,5481,2030.32,1278.68,391.68,188.14,2431.82,1169.18,34.14,336.32,18.82,0,51.62,807.72,78.34,17.5796064
1199482200,2008,1,1,4,4,5,21,30,71.74,5003.448,931.9,0.189996978,2245430.307,448.7765851,5386,1947.308,1051.692,391.84,189.12,2242.48,1169.96,34.2,336.38,19.56,0,61.108,742.78,55.8,12.20152191
1199484000,2008,1,1,4,4,5,22,0,64.39,4783.682,883.7,0.187545911,2196452.896,459.15529,5285,1859.682,1005.318,392.04,189.2,2081.18,1170.92,34.4,336.34,20.14,0,54.342,694.5,35.26,7.53145225
1199485800,2008,1,1,4,4,5,22,30,64.39,4625.47,879.02,0.182273369,2129303.28,460.3431175,5038,1807.55,1057.45,400.4,187.12,1982.52,1171.76,34.34,336.46,17.14,0,53.03,691.9,33.06,7.045585321
1199487600,2008,1,1,4,4,5,23,0,64.39,4658.184,879.94,0.164527636,2101962.718,451.2408093,5038,1915.264,949.736,400.4,188.62,2028.58,1170.8,34.22,336.62,21.48,0,111.464,691.32,27.86,5.903167708
1199489400,2008,1,1,4,4,5,23,30,64.39,4499.724,888.144,0.172633699,2080121.215,462.277512,5038,1748.7,1116.3,391.68,186.34,1962.84,1167.22,34.22,336.68,18.32,0,17.3,701.804,18.44,3.870209461
1199491200,2008,1,1,4,4,5,0,0,64.39,4291.502,907.14,0.187738465,1994133.092,464.6701999,5038,1577.862,1064.138,391.68,186.32,1806.28,1101.94,34.26,336.34,17.8,0,-20.898,720.82,4.75,0.983121359
1199493000,2008,1,1,4,4,5,0,30,54.5,4129.76,911.02,0.193439812,1888881.281,457.3828216,4530,1409.12,1009.88,393.84,187.22,1724.92,1047.66,34.34,336.76,0,0,-83.86,723.8,-5.87,-1.194193817
1199494800,2008,1,1,4,4,5,1,0,52.51,4025.72,903.26,0.197718669,1820853.992,452.3051756,4457,1247.92,1025.08,392.16,182.3,1703.46,972.56,34.38,337.06,0,0,-154.28,720.96,-19.09,-3.807681184
1199496600,2008,1,1,4,4,5,1,30,51.99,3858.4,929.08,0.213052042,1694356.803,439.1345643,4453,1061,1002,391.84,182.04,1641.78,841.56,34.4,336.58,0,0,-154.64,747.04,-51.42,-9.990091508
1199498400,2008,1,1,4,4,5,2,0,51.99,3750.48,944.38,0.223374075,1605454.582,428.0664295,4380,899.18,1163.82,380.08,181.7,1619.9,739.66,34.22,337.24,0,0,-216.62,762.68,-69.69,-13.37427434
1199500200,2008,1,1,4,4,5,2,30,51.99,3631.6,944.94,0.230972574,1522703.506,419.2927377,4380,745,1172,376.06,181.14,1590.9,649.64,34.22,336.9,0,0,-224.06,763.8,-83.58,-16.2193631
1199502000,2008,1,1,4,4,5,3,0,49.97,3533.98,940.58,0.236147347,1488910.737,421.3127231,4380,651.72,1411.28,377.5,181.04,1514.82,632.14,34.26,337.18,0,0,-222.8,759.54,-91.92,-18.13733228
1199503800,2008,1,1,4,4,5,3,30,49.97,3485.86,939.38,0.238827721,1450122.122,416.0012513,4380,615.32,1476.68,386.3,181.92,1516.84,582.94,34.3,337.34,0,0,-220.84,757.46,-80.9,-15.86492264
1199505600,2008,1,1,4,4,5,4,0,49.97,3432.64,935.56,0.241930409,1410595.131,410.9359359,4380,613.8,1268.2,354.9,180.16,1509.04,541.52,34.26,337.2,0,0,-220.84,755.4,-70.42,-13.71720202
1199507400,2008,1,1,4,4,5,4,30,49.97,3383.46,921.68,0.240995904,1395802.583,412.5370427,4380,588.66,1293.34,336.48,181.28,1484.86,530.62,34.22,337.08,0,0,-219.64,740.4,-63.69,-12.6964825
1199509200,2008,1,1,4,4,5,5,0,49.97,3366,899.68,0.235953654,1380235.508,410.0521414,4380,594.04,1287.96,371.44,180.46,1488.82,531.18,34.26,337.06,0,0,-218.52,719.22,-50.86,-10.44632037
1199511000,2008,1,1,4,4,5,5,30,49.97,3368.66,918.48,0.241354129,1389126.899,412.3677958,4380,580.32,1149.68,378.48,180.52,1451.72,551.74,34.3,337.34,0,0,-217.8,737.96,-85.32,-17.47000287
1199512800,2008,1,1,5,5,6,6,0,49.74,3423.74,899.2,0.233744385,1428816.359,417.3261867,4380,653.56,1228.44,385.92,173.92,1489.88,588.08,34.18,337.4,0,0,-216,725.28,-46.45,-9.384691538
1199514600,2008,1,1,5,5,6,6,30,50.21,3481.18,859.28,0.228985574,1486431.748,426.9907756,4347.5,748.76,1133.24,393.84,137.2,1534.38,641,34.3,337.16,0,0,-214.18,722.08,-44.81,-9.100417348
1199516400,2008,1,1,5,5,6,7,0,50.21,3605.18,808.66,0.212399936,1577126.119,437.4611306,4315,921.86,1170.14,393.28,117.92,1631.16,719.38,34.1,336.88,0,0,-214.58,690.74,-16.53,-3.46893592
1199518200,2008,1,1,5,5,6,7,30,50.21,3706.76,842.16,0.215492775,1603950.903,432.7096718,4315,990.26,1101.74,393.76,118.44,1683.24,735.06,34.24,337,0,0,-212.96,723.72,-57.17,-11.68702407
1199520000,2008,1,1,5,5,6,8,0,52.73,3716.08,824.62,0.210221524,1641088.128,441.6180836,4407,1078.48,1159.52,394,118.5,1701.78,739.14,34.2,336.82,4.44,0,-147.46,706.12,-47.06,-9.877216917
1199521800,2008,1,1,5,5,6,8,30,52.73,3703.26,759.24,0.193121736,1656172.306,447.2200997,4626,1251.96,986.04,416.22,119.06,1729.34,743.12,34.2,336.98,14.76,0,-1.34,640.18,0.8,0.184808723
1199523600,2008,1,1,5,5,6,9,0,53.22,3943.582,842.56,0.202617823,1765426.847,447.6708858,4626,1357.782,1207.218,462.6,118.58,1762.4,864.66,34.12,337.02,14.8,0,12.962,723.98,-49.09,-11.20226373
1199525400,2008,1,1,5,5,6,9,30,53.3,4151.69,865.63,0.206340069,1881832.649,453.269066,4648.5,1506.62,1058.38,459.76,119.63,1774.06,978.72,34.2,336.9,14.72,0,36.8,746,-9.93,-2.257664806
1199527200,2008,1,1,5,5,6,10,0,54.44,4341.78,876.94,0.191631082,1935843.336,445.8639857,4626,1720.32,921.68,461.3,120,1855.72,1036.46,34.24,336.26,19.56,0,107.52,756.94,29.46,6.675277004
1199529000,2008,1,1,5,5,6,10,30,54.01,4485.78,954.22,0.202698304,1993346.093,444.3700076,4873,1758.71,1313.44,460.76,120.02,1942.26,1031.86,51.32,336.62,39.76,0,54.68,834.2,33.78,7.580619825
1199530800,2008,1,1,5,5,6,11,0,57.62,4612.86,952.52,0.196697927,2055711.597,445.6479488,5216,1811.37,1126.78,461.3,120.18,2051.16,1027.22,81.1,336.78,39.62,0,49.46,832.34,42.54,9.501686359
1199532600,2008,1,1,5,5,6,11,30,75.33,4683.04,926.2,0.188125662,2049968.758,437.7431665,5216,1783.49,1511.66,461.48,120.2,2264.1,968.38,81.1,337.06,20.8,0,10.4,806,60.94,13.7670846
1199534400,2008,1,1,5,5,6,12,0,75.33,4736.02,914.48,0.183339597,2062093.575,435.406433,5216,1841.57,1587.58,459.8,121.24,2329.04,954.98,81.1,336.7,30.92,0,13.74,793.24,69.59,15.72673138
1199536200,2008,1,1,5,5,6,12,30,75.33,4770.582,920.68,0.183470277,2065257.602,432.9152297,5216,1871.812,1423.338,460.36,120.42,2368.88,954.18,74.82,336.78,33.4,0,6.842,800.26,64.94,14.49197742
1199538000,2008,1,1,5,5,6,13,0,75.33,4725.02,923.44,0.185785457,2037203.296,431.1523118,5216,1821.83,1607.32,460.12,120.68,2352.12,970,39.18,336.28,19.06,0,9.86,802.76,66.13,14.66736163
1199539800,2008,1,1,5,5,6,13,30,57.43,4636.1,936.42,0.192230539,2032363.02,438.3777356,5216,1719.67,1709.48,460.34,120.22,2212.88,1014.4,36.62,336.72,17.42,0,6.64,816.2,24.81,5.249849233
1199541600,2008,1,1,5,5,6,14,0,54.44,4598.38,930.16,0.192232917,2026011.576,440.5924644,5216,1688.57,1518.58,459.54,121.26,2165.82,1017.86,36.6,336.56,22.02,0,14.3,808.9,31.47,6.690691074
1199543400,2008,1,1,5,5,6,14,30,54.44,4562.76,919.12,0.190095469,2017367.143,442.1374657,5216,1670.67,1536.48,459.8,120.9,2151.42,1016.86,36.76,336.74,20.7,0,12.02,798.22,40.26,8.670931059
1199545200,2008,1,1,5,5,6,15,0,57.62,4550.68,915.8,0.177432823,1997426.58,438.9292546,5258.5,1713.45,1715.7,461.3,124.62,2157.96,1017,46.6,336.96,20.16,0,39.94,791.18,43.7,9.481243627
1199547000,2008,1,1,5,5,6,15,30,57.62,4575.68,893.3,0.168656899,2035486.274,444.848913,5271,1761.17,1667.98,437.58,137.92,2129.24,1037.3,92.36,336.74,17.8,0,52.6,755.38,47.05,10.30476253
1199548800,2008,1,1,5,5,6,16,0,57.43,4748.884,908.4,0.180699297,2120769.249,446.5826601,5281,1836.554,1592.596,414.64,149.14,2137.54,1047.94,126.06,336.94,19.7,0,73.444,759.26,45.95,10.11012222
1199550600,2008,1,1,5,5,6,16,30,58.85,5200.42,1003.98,0.168751755,2218564.147,426.6124942,5315,2216.85,1212.3,436.26,201.46,2435.16,1040.68,162.28,336.32,28.52,0,118.42,802.52,53.76,12.02361782
1199552400,2008,1,1,5,5,6,17,0,75.33,5618.34,1016.46,0.155124111,2370614.289,421.9421197,5315,2622.07,807.08,445.38,220,2708.32,1069.1,207.88,336.56,61.56,0,143.38,796.46,54.89,12.38870143
1199554200,2008,1,1,5,5,6,17,30,452.78,5729.866,1025.486,0.153791729,2431869.727,424.4199998,5315,2725.09,704.06,445.12,219.28,2738.84,1108.26,233.54,336.08,70.66,0,142,806.206,36.81,8.24772297
1199556000,2008,1,1,5,5,6,18,0,108.19,5696.34,1009.32,0.152171394,2447763.293,429.7080745,5315,2707.67,721.48,441.88,217.56,2694.86,1145.04,236.86,336.24,61.64,0,137.32,791.76,49.32,11.35829764
1199557800,2008,1,1,5,5,6,18,30,75.33,5600.56,1045.96,0.161273158,2409312.944,430.1914351,5315,2575.21,853.94,430,217.74,2634.74,1157.9,201.66,336.36,49.58,0,99.36,828.22,5.05,1.12626426
1199559600,2008,1,1,5,5,6,19,0,75.33,5495.98,1028.22,0.168151995,2368269.669,430.9094408,5315,2451.15,978,430.2,216.46,2562.96,1160.64,160.7,336.16,36.2,0,98.7,811.76,13.16,3.0177949
1199561400,2008,1,1,5,5,6,19,30,57.62,5353.26,1006.92,0.161453021,2282414.689,426.3597675,5315,2366.85,1062.3,436.34,217.68,2497.4,1161.48,110,336.48,21.62,0,144.3,789.24,22.92,5.483253589
1199563200,2008,1,1,5,5,6,20,0,57.62,5192.74,991,0.168905048,2232608.454,429.9480533,5300,2222.41,1206.74,440.54,189,2404.76,1178.62,53.56,336.2,18.2,0,135.32,802,-5.1,-1.22193737
1199565000,2008,1,1,5,5,6,20,30,56.13,5028.88,993.8,0.175040963,2188299.031,435.1464005,5285,2101.17,971.98,440.34,188.54,2271.56,1181.6,36.62,336.18,19.46,0,114.66,805.26,-20.7,-5.017816886
1199566800,2008,1,1,5,5,6,21,0,57.62,4886.1,959.74,0.181842369,2167773.386,443.6612812,5038,2019.73,1053.42,440.48,188.1,2151.96,1181.82,36.7,336.32,19.42,0,83.28,771.64,-6.14,-1.589479407
1199568600,2008,1,1,5,5,6,21,30,75.33,4766.1,952.22,0.185820692,2147683.598,450.6165623,5038,1903.97,1169.18,440.44,186.84,2068.12,1180.86,36.72,336.34,18.34,0,53.24,765.38,4.03,1.046060402
